AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_001110826	127.0	7.21343109494	81.0	19.2170789509
NM_153459	20.0	2.14498090776	14.0	3.80045317022
NM_001110824	37.0	3.16668460872	27.0	4.51946851906
NM_001291288	66.0	18.8055745491	14.0	16.2382999091
NM_001195255	0.0	-	0.0	-
NM_201518	0.0	-	0.0	-
NM_201519	25.0	1.93356496288	13.0	1.7603345673
NM_175524	0.0	-	0.0	-
NM_009508	0.0	-	0.0	-
NM_026877	111.0	20.8039807673	109.0	22.7155165049
NM_001195258	0.0	-	0.0	-
NM_001164226	44.0	4.22561836816	33.0	7.51849855485
NM_007432	0.0	-	0.0	-
NM_133246	0.0	-	0.0	-
NM_133247	162.0	13.3157712416	143.0	18.0443965317
NM_001161610	0.0	-	0.0	-
NM_001164223	460.0	51.0182258666	438.0	77.9762082679
NM_007435	221.0	20.8692295413	178.0	27.7332158362
NM_145425	5.0	0.705042844425	3.0	0.476464638708
NM_007439	0.0	-	0.0	-
NM_133248	3.0	0.512879305885	2.0	0.384683343145
NM_133249	233.0	21.9542550799	217.0	24.5494297641
NM_001164885	19.0	1.13533299947	12.0	1.47847181882
NM_001167757	0.0	-	0.0	-
NM_146662	0.0	-	0.0	-
NM_001011742	0.0	-	0.0	-
NM_145427	203.0	37.5363599348	170.0	65.2868101936
NM_001011740	0.0	-	0.0	-
NM_001011741	0.0	-	0.0	-
NM_027049	0.0	-	0.0	-
NM_018868	117.0	20.3970750268	80.0	17.1065888907
NM_145426	201.0	14.2354586125	173.0	56.7578290905
NM_001286785	27.0	1.17274823001	16.0	1.43422923252
NM_001011748	0.0	-	0.0	-
NM_001011749	0.0	-	0.0	-
NM_025411	89.0	19.9343758823	70.0	37.9148983727
NM_025410	31.0	14.0513183518	24.0	18.4957816798
NM_025413	0.0	-	0.0	-
NM_207267	0.0	-	0.0	-
NM_025415	7.0	3.47462181052	0.0	-
NM_025414	40.0	3.51155895806	30.0	3.57348479031
NM_207262	0.0	-	0.0	-
NM_025416	0.0	-	0.0	-
NM_025419	4.0	0.409977903941	3.0	2.20823034478
NM_025418	60.0	15.5992724733	59.0	21.8543570897
NM_207268	0.0	-	0.0	-
NM_009503	70.0	7.27417054752	56.0	7.96823638662
NM_008677	0.0	-	0.0	-
NM_011434	812.0	431.66813925	605.0	448.199526754
NM_016778	111.0	24.5270793138	70.0	37.5605535281
NM_016779	0.0	-	0.0	-
NM_198108	2.0	0.379387592275	0.0	-
NM_001013607	1.0	0.512624901467	1.0	0.568455336281
NM_146780	0.0	-	0.0	-
NM_016772	665.0	201.302122994	637.0	223.004335185
NM_026875	128.0	41.8745902418	81.0	77.5088851019
NM_198106	0.0	-	0.0	-
NM_001199632	0.0	-	0.0	-
NM_198100	3.0	0.309880600107	3.0	0.563803492285
NM_198101	17.0	1.49203232468	15.0	1.77203669643
NM_198102	35.0	6.59569895105	22.0	8.9265565881
NM_198103	154.0	7.16221490523	144.0	23.0616859438
NM_001080995	4.0	0.399517464524	3.0	0.382759926429
NM_011089	0.0	-	0.0	-
NM_001164081	342.0	26.4215082653	309.0	29.6175669282
NM_001199945	0.0	-	0.0	-
NM_029509	0.0	-	0.0	-
NM_016984	0.0	-	0.0	-
NM_011430	28.0	13.1769810738	26.0	24.0768340818
NM_205844	0.0	-	0.0	-
NM_013808	0.0	-	0.0	-
NM_009359	1.0	0.0797970659685	1.0	0.295948396723
NM_001085545	0.0	-	0.0	-
NM_001085544	0.0	-	0.0	-
NM_001085547	0.0	-	0.0	-
NM_001081061	44.0	1.52779892013	38.0	1.76801586762
NM_001085541	0.0	-	0.0	-
NM_001160256	64.0	3.79923690545	54.0	5.44399544175
NM_001081064	41.0	1.05299644265	39.0	1.60110516239
NM_001085542	0.0	-	0.0	-
NM_016981	254.0	18.9967258319	180.0	25.1754397408
NM_001081068	359.0	15.9841970052	348.0	22.6018870584
NM_001167578	0.0	-	0.0	-
NM_001085549	57.0	2.96744509986	25.0	5.54189082667
NM_146992	0.0	-	0.0	-
NM_146789	0.0	-	0.0	-
NM_011920	73.0	10.0952738524	70.0	12.2157423328
NM_172608	475.0	48.6848760929	316.0	88.9353946703
NM_011927	0.0	-	0.0	-
NM_011924	0.0	-	0.0	-
NM_146788	0.0	-	0.0	-
NM_172603	0.0	-	0.0	-
NM_146994	0.0	-	0.0	-
NM_172601	29.0	3.62483094332	21.0	11.1123849608
NM_011929	76.0	5.05322890711	68.0	8.96475602658
NM_001113325	0.0	-	0.0	-
NM_009356	0.0	-	0.0	-
NM_172604	2.0	0.202340049214	2.0	0.378345891034
NM_010880	420.0	17.5224963292	320.0	51.8996510412
NM_146332	0.0	-	0.0	-
NM_001281508	0.0	-	0.0	-
NM_011438	9.0	0.699065480062	6.0	2.18719957959
NM_001136476	0.0	-	0.0	-
NM_138945	0.0	-	0.0	-
NM_133867	0.0	-	0.0	-
NM_001136471	44.0	6.94333169335	42.0	8.17419503899
NM_009351	123.0	5.19068036943	113.0	4.9336735764
NM_001102414	10.0	0.956368500239	3.0	0.639116760271
NM_001102411	0.0	-	0.0	-
NM_139147	11.0	2.03180872474	10.0	4.10099921174
NM_146378	0.0	-	0.0	-
NM_146379	0.0	-	0.0	-
NM_013693	0.0	-	0.0	-
NM_011690	606.0	49.4217007278	580.0	52.6900531635
NM_011691	0.0	-	0.0	-
NM_146372	0.0	-	0.0	-
NM_011693	118.0	11.9626557348	105.0	16.2931590304
NM_011694	263.0	44.8511260325	245.0	99.0593471568
NM_146375	0.0	-	0.0	-
NM_146376	0.0	-	0.0	-
NM_001305437	8.0	0.743624249943	7.0	2.22043051243
NM_001010837	0.0	-	0.0	-
NM_001010836	26.0	2.86152788448	25.0	3.47963569481
NM_001010835	0.0	-	0.0	-
NM_001010834	0.0	-	0.0	-
NM_001010833	258.0	12.088799635	250.0	16.7975391938
NM_001310613	34.0	5.76968164962	29.0	7.04019314996
NM_001010831	0.0	-	0.0	-
NM_001010830	0.0	-	0.0	-
NM_028117	89.0	14.6904983742	75.0	22.8437621874
NM_001039114	0.0	-	0.0	-
NM_001010839	0.0	-	0.0	-
NM_001010838	0.0	-	0.0	-
NM_177801	0.0	-	0.0	-
NM_177806	16.0	1.35490239444	11.0	1.89655819402
NM_018798	143.0	14.8064930963	124.0	22.282737501
NM_001285463	0.0	-	0.0	-
NM_177809	1.0	0.229962572621	1.0	0.374032501396
NM_018796	282.0	50.2558041012	249.0	126.514011081
NM_001290624	11.0	1.57233330774	11.0	2.02097241154
NM_133995	1.0	0.113242581784	1.0	0.291441568347
NM_001347375	74.0	7.87756832514	49.0	7.71820427779
NM_001347377	81.0	3.73436812589	72.0	19.0937977156
NM_010887	324.0	72.7593184789	305.0	198.991666297
NM_001302834	0.0	-	0.0	-
NM_001276387	154.0	9.58975520663	142.0	28.3082862255
NM_009928	8348.0	540.65649168	8104.0	680.238255215
NM_009299	0.0	-	0.0	-
NM_001166629	5.0	0.348315403221	4.0	4.02905185715
NM_007443	0.0	-	0.0	-
NM_146154	81.0	13.6646418397	77.0	25.1186201719
NM_009294	37.0	9.38579201037	32.0	12.2892819188
NM_009297	221.0	12.2772051873	201.0	13.3644606622
NM_001166627	0.0	-	0.0	-
NM_009290	0.0	-	0.0	-
NM_009925	4.0	0.440235059152	3.0	0.505850123034
NM_009924	0.0	-	0.0	-
NM_010295	113.0	11.3588224447	85.0	15.2983983134
NM_173184	0.0	-	0.0	-
NM_181403	32.0	4.56459042698	22.0	7.15641788791
NM_019563	2.0	0.547669211107	1.0	0.627475289228
NM_133212	4.0	0.27302075196	3.0	0.333479122736
NM_024457	72.0	12.8047719322	51.0	31.655280402
NM_024454	119.0	22.4745548906	83.0	42.7386644309
NM_001114679	0.0	-	0.0	-
NM_001163502	125.0	5.93038035026	93.0	9.797249493
NM_173181	24.0	2.45986742364	19.0	6.71302024814
NM_024450	689.0	68.4004122129	563.0	179.578198816
NM_024451	970.0	80.8491206805	857.0	107.666933353
NM_001029890	2.0	0.119281140508	2.0	0.440798379765
NM_001029893	0.0	-	0.0	-
NM_001105056	0.0	-	0.0	-
NM_001163625	0.0	-	0.0	-
NM_175374	23.0	3.02294180736	20.0	6.14053357907
NM_175375	151.0	6.3196542342	147.0	6.6220920971
NM_133815	539.0	52.2738852226	481.0	88.0897246949
NM_001081248	0.0	-	0.0	-
NM_001081249	2894.0	80.191160262	2764.0	94.6004563323
NM_001347151	44.0	2.8110706763	42.0	10.886625447
NM_001081247	70.0	5.14923667842	62.0	5.11814135987
NM_001285427	0.0	-	0.0	-
NM_001081242	78.0	2.21441790303	74.0	3.34143545683
NM_001081243	0.0	-	0.0	-
NM_001081240	47.0	5.82191473856	40.0	5.42280887503
NM_001081241	106.0	8.83505854859	95.0	8.91230220852
NM_025675	27.0	3.44483933786	20.0	8.56925208423
NM_001113487	78.0	7.0784369956	73.0	14.5276297899
NM_001252591	0.0	-	0.0	-
NM_027665	0.0	-	0.0	-
NM_146367	0.0	-	0.0	-
NM_001289462	948.0	53.6417163648	881.0	134.704991418
NM_025859	358.0	146.467040731	209.0	131.862897731
NM_021363	0.0	-	0.0	-
NM_007994	0.0	-	0.0	-
NM_007995	0.0	-	0.0	-
NM_007997	81.0	14.9534826563	79.0	18.326081326
NM_010772	279.0	40.5360681258	240.0	57.6542148596
NM_007991	12.0	3.56670164403	7.0	2.45059708994
NM_007992	329.0	25.3149908902	315.0	29.599683345
NM_007993	124.0	4.31474826156	123.0	4.91434978609
NM_001113379	15.0	1.35410351331	15.0	2.5940055255
NM_133218	23.0	0.572315116807	9.0	1.82266631633
NM_007998	165.0	19.3267082879	145.0	39.3618364058
NM_007999	509.0	78.9119362273	402.0	121.157079074
NM_018782	16.0	1.1635513913	15.0	3.71211135545
NM_007563	2.0	0.333156609077	1.0	0.441646068956
NM_027226	50.0	3.91726101644	46.0	16.6103364299
NM_027227	0.0	-	0.0	-
NM_027220	0.0	-	0.0	-
NM_027221	0.0	-	0.0	-
NM_027222	0.0	-	0.0	-
NM_027223	29.0	4.58468750794	23.0	10.0419904652
NM_001035854	89.0	5.66815864429	73.0	8.80508654285
NM_026913	8.0	2.24236897501	7.0	3.215183382
NM_172791	0.0	-	0.0	-
NM_021884	32.0	5.65887365562	25.0	7.3232128781
NM_001313702	53.0	3.85507780631	37.0	6.03499315818
NM_021885	0.0	-	0.0	-
NM_001166842	0.0	-	0.0	-
NM_007562	0.0	-	0.0	-
NM_001004155	0.0	-	0.0	-
NM_019691	0.0	-	0.0	-
NM_133661	2.0	0.268813057968	2.0	0.365112807404
NM_019693	524.0	103.800794309	473.0	126.605206434
NM_019694	1975.0	195.504531387	1846.0	286.836870442
NM_001277100	217.0	16.5712732502	174.0	28.2603510037
NM_001004152	0.0	-	0.0	-
NM_019698	866.0	84.582672713	769.0	110.933059079
NM_001166844	0.0	-	0.0	-
NM_027320	36.0	9.11869236492	30.0	12.0029245222
NM_001004159	0.0	-	0.0	-
NM_001004158	0.0	-	0.0	-
NM_001110555	0.0	-	0.0	-
NM_001115074	0.0	-	0.0	-
NM_178609	57.0	3.58575314569	41.0	5.20215148627
NM_178608	2.0	0.181355058587	2.0	1.13691067256
NM_008524	0.0	-	0.0	-
NM_008525	478.0	36.3014374669	429.0	148.825385291
NM_178607	169.0	10.4614168571	77.0	59.3406328893
NM_172796	55.0	4.91354158668	55.0	6.93253434257
NM_178601	61.0	9.34349486925	60.0	23.5947899853
NM_178600	419.0	192.966267722	410.0	290.614018215
NM_178603	81.0	13.2682827564	77.0	55.2609643782
NM_178602	109.0	16.7031800635	51.0	15.957021456
NM_001024706	0.0	-	0.0	-
NM_146364	0.0	-	0.0	-
NM_001098789	9.0	3.22282266536	7.0	9.13404369887
NM_173053	26.0	1.91871942554	18.0	3.34450421152
NM_001110310	61.0	8.65822824926	57.0	40.1545689689
NM_176860	1.0	0.106223846373	1.0	0.179699495976
NM_001162901	3.0	1.12453950093	3.0	1.81307333572
NM_001162903	13.0	1.07780773507	10.0	5.24328666341
NM_023850	64.0	8.22034741324	38.0	10.5909300031
NM_001162904	55.0	6.01288998992	48.0	7.66584553627
NM_001013379	9.0	1.03483157679	4.0	1.03916722107
NM_001162909	0.0	-	0.0	-
NM_028148	192.0	8.56303926553	173.0	13.6343446683
NM_033612	15.0	4.67202441844	14.0	6.02094266293
NM_033613	59.0	13.8074402808	46.0	13.2715753385
NM_033614	0.0	-	0.0	-
NM_033615	1.0	0.109013903097	1.0	0.143894709184
NM_033617	1611.0	557.192386877	1507.0	840.027974459
NM_001024707	54.0	4.65751938519	39.0	5.6615564339
NM_146363	0.0	-	0.0	-
NM_001077424	0.0	-	0.0	-
NM_001171640	0.0	-	0.0	-
NM_027480	38.0	3.57856464841	37.0	4.30896063221
NM_027481	46.0	6.92884169399	44.0	7.84538979637
NM_027950	42.0	7.37803427793	30.0	7.19173139428
NM_027951	0.0	-	0.0	-
NM_027485	12.0	1.36025245325	9.0	1.75458709908
NM_001204223	0.0	-	0.0	-
NM_027955	0.0	-	0.0	-
NM_022992	343.0	88.2434572731	338.0	205.353738306
NM_027959	3630.0	588.45961395	3509.0	903.433575228
NM_028146	0.0	-	0.0	-
NM_146362	0.0	-	0.0	-
NM_198606	68.0	15.2011080451	60.0	15.4477100352
NM_023858	63.0	7.19340000945	56.0	9.98504155902
NM_053249	0.0	-	0.0	-
NM_053248	0.0	-	0.0	-
NM_053245	0.0	-	0.0	-
NM_001085505	0.0	-	0.0	-
NM_053247	0.0	-	0.0	-
NM_053246	5.0	0.661451485764	3.0	1.05669918339
NM_053241	0.0	-	0.0	-
NM_053243	0.0	-	0.0	-
NM_001085504	0.0	-	0.0	-
NM_026577	17.0	1.65430137694	11.0	2.95118634863
NM_026576	11.0	0.903941620145	4.0	0.523134295803
NM_008135	617.0	64.9592259004	535.0	96.8974261701
NM_026573	15.0	2.20446203361	13.0	3.15594865343
NM_026572	240.0	61.837056177	239.0	160.490565643
NM_026571	0.0	-	0.0	-
NM_026570	34.0	8.3185040829	6.0	3.02178889286
NM_001034097	0.0	-	0.0	-
NM_001331049	242.0	32.692200775	154.0	64.7747567803
NM_001024705	0.0	-	0.0	-
NM_146361	0.0	-	0.0	-
NM_026578	58.0	15.7199592129	45.0	22.2726681327
NM_025886	27.0	6.09905981129	24.0	7.65519852858
NM_025887	73.0	10.6376172447	35.0	18.6063853125
NM_025884	19.0	1.99670370407	19.0	5.9937680787
NM_025885	22.0	3.68074140034	22.0	10.3110837324
NM_025882	141.0	28.6731019267	135.0	130.267033785
NM_029847	96.0	9.04305650628	78.0	16.0800399972
NM_025880	12.0	2.08567467479	11.0	4.43195704286
NM_025888	22.0	3.15776939304	18.0	4.92119905409
NM_028474	1.0	0.0499976681838	0.0	-
NM_001347512	57.0	8.59701586069	43.0	21.4678393519
NM_172385	0.0	-	0.0	-
NM_001033041	0.0	-	0.0	-
NM_001033040	9.0	1.2225376199	7.0	2.40657438773
NM_001033043	0.0	-	0.0	-
NM_001033042	0.0	-	0.0	-
NM_026740	72.0	12.5647635423	71.0	17.7234487673
NM_146360	0.0	-	0.0	-
NM_001099348	0.0	-	0.0	-
NM_001276278	0.0	-	0.0	-
NM_146786	0.0	-	0.0	-
NM_025932	217.0	32.2767761794	182.0	57.1002513197
NM_013585	57.0	24.3617670295	57.0	29.7508851906
NM_026689	393.0	36.2760412588	305.0	99.2139752642
NM_026688	225.0	82.4562607467	220.0	95.6899816072
NM_001170669	0.0	-	0.0	-
NM_026685	0.0	-	0.0	-
NM_026684	560.0	303.796854992	540.0	350.322644528
NM_026687	0.0	-	0.0	-
NM_026686	135.0	57.3431948966	132.0	73.9380150565
NM_026681	5.0	0.273747563403	5.0	0.285641736141
NM_026680	0.0	-	0.0	-
NM_008133	867.0	94.5749115239	815.0	167.414672651
NM_011175	1095.0	188.040831254	965.0	254.14907959
NM_011174	0.0	-	0.0	-
NM_183087	1.0	0.0724619128704	1.0	0.222534840947
NM_011176	0.0	-	0.0	-
NM_011171	2.0	0.458090337481	2.0	0.945086238096
NM_011173	75.0	7.83155351135	70.0	11.8904710873
NM_001166669	58.0	3.21533121332	57.0	4.35185820607
NM_130450	38.0	2.20043528053	22.0	9.42617729265
NM_130451	2.0	0.200631295158	2.0	0.427664722267
NM_130452	0.0	-	0.0	-
NM_130453	1.0	0.585857030248	1.0	0.890139363788
NM_011179	30661.0	3970.76011046	29192.0	6007.27299587
NM_130455	0.0	-	0.0	-
NM_001034899	0.0	-	0.0	-
NM_001034898	0.0	-	0.0	-
NM_144789	29.0	1.57422535137	24.0	2.34542252791
NM_023630	0.0	-	0.0	-
NM_144839	16.0	4.01145774423	11.0	6.25300869909
NM_144838	5.0	0.636754036573	5.0	1.88242586768
NM_144783	0.0	-	0.0	-
NM_144834	0.0	-	0.0	-
NM_144837	38.0	1.70558820637	37.0	1.89502015315
NM_144836	0.0	-	0.0	-
NM_144787	30.0	2.42765281033	22.0	2.39451707529
NM_144786	2.0	0.263871262954	2.0	0.346389073691
NM_144833	22.0	2.8100283809	19.0	4.55476321638
NM_144832	107.0	15.2565318357	50.0	30.5393558321
NM_177024	0.0	-	0.0	-
NM_177025	110.0	7.51551620715	110.0	10.1781446996
NM_177028	1.0	0.10040336164	1.0	0.167387722928
NM_001289527	101.0	5.23673650096	60.0	6.30922955652
NM_001304362	227.0	10.8112612981	199.0	17.6045975407
NM_053153	0.0	-	0.0	-
NM_001101640	0.0	-	0.0	-
NM_008131	218.0	26.753650718	179.0	54.9577755327
NM_001101647	0.0	-	0.0	-
NM_009736	169.0	43.1562526389	154.0	49.6727769692
NM_134200	0.0	-	0.0	-
NM_009734	28.0	2.69579378033	25.0	2.70820702662
NM_134202	0.0	-	0.0	-
NM_009732	0.0	-	0.0	-
NM_009733	80.0	7.29259452312	60.0	7.92828386159
NM_009730	882.0	34.7716673838	753.0	60.5076748638
NM_198605	13.0	1.98154475187	11.0	3.06579552722
NM_199198	35.0	4.99045433879	31.0	5.33683255741
NM_001168502	0.0	-	0.0	-
NM_027328	54.0	5.92047499187	49.0	11.253141837
NM_001168507	55.0	12.5391239962	47.0	30.4910449867
NM_001011517	0.0	-	0.0	-
NM_009738	35.0	1.94184855573	35.0	6.65393911838
NM_001168504	0.0	-	0.0	-
NM_133983	5.0	0.540791104845	4.0	1.44893347544
NM_198866	0.0	-	0.0	-
NM_133981	106.0	13.1444553568	93.0	17.4493495872
NM_198864	0.0	-	0.0	-
NM_001199936	0.0	-	0.0	-
NM_133986	49.0	9.17375693235	44.0	41.0766750314
NM_198861	6.0	1.04178609008	5.0	1.68864673425
NM_133984	61.0	9.57772103963	36.0	12.1226017755
NM_001303469	0.0	-	0.0	-
NM_007605	0.0	-	0.0	-
NM_007606	1.0	0.225300152901	1.0	0.439953938424
NM_133764	6.0	1.12699214979	3.0	4.20102358276
NM_133763	45.0	12.4612355469	45.0	15.7059544279
NM_007601	0.0	-	0.0	-
NM_133761	16.0	0.981435708792	10.0	1.90427824094
NM_007603	13.0	1.2604253136	9.0	1.60973800835
NM_030192	0.0	-	0.0	-
NM_030197	24.0	1.42791267891	11.0	3.34155491327
NM_001163011	0.0	-	0.0	-
NM_001142734	1.0	0.218998050722	1.0	0.278708684293
NM_001205322	0.0	-	0.0	-
NM_001205321	0.0	-	0.0	-
NM_001024622	0.0	-	0.0	-
NM_001024624	9.0	0.95513105486	5.0	0.611437582155
NM_001320554	25.0	3.05069016814	11.0	2.41051098705
NM_001029856	30.0	1.4211383407	19.0	1.19416069001
NM_175134	44.0	6.11181172846	23.0	11.5329410147
NM_027306	0.0	-	0.0	-
NM_028355	355.0	47.4735234837	331.0	56.3917814457
NM_028354	11.0	1.84395293024	11.0	2.07066845445
NM_011562	0.0	-	0.0	-
NM_028351	0.0	-	0.0	-
NM_177450	0.0	-	0.0	-
NM_028352	39.0	2.93209808329	34.0	7.18996546883
NM_199446	41.0	3.05909492857	28.0	2.96057401658
NM_199447	102.0	8.13364843662	94.0	8.32857247322
NM_001163440	8.0	0.768080119924	8.0	0.852155680361
NM_013662	16.0	1.4327379622	14.0	1.81239198535
NM_029841	330.0	41.6256675758	308.0	55.6960900819
NM_001146325	0.0	-	0.0	-
NM_001146346	15.0	6.56576748004	14.0	9.80238835977
NM_001081087	0.0	-	0.0	-
NM_181452	160.0	45.4764269024	116.0	70.1055023144
NM_001163445	178.0	24.4100876648	102.0	172.241966893
NM_027300	0.0	-	0.0	-
NM_001100466	0.0	-	0.0	-
NM_175565	65.0	5.54930748354	24.0	11.6281496637
NM_175564	0.0	-	0.0	-
NM_175563	47.0	4.23066236947	30.0	9.33560796168
NM_020502	0.0	-	0.0	-
NM_175561	0.0	-	0.0	-
NM_175560	1.0	0.128347218251	0.0	-
NM_010424	78.0	7.5223255418	67.0	21.3707625589
NM_010425	1.0	0.14516811369	1.0	0.244314846657
NM_010426	0.0	-	0.0	-
NM_020051	0.0	-	0.0	-
NM_010420	0.0	-	0.0	-
NM_010421	1134.0	195.713818093	1036.0	224.880501199
NM_001164483	39.0	1.89624183735	37.0	2.6421860593
NM_178848	22.0	5.56435135337	21.0	7.75365767364
NM_173745	25.0	1.85926130066	3.0	1.82266631633
NM_173744	1.0	0.139863554115	1.0	0.627475289228
NM_001286647	461.0	40.6884687357	210.0	58.2460757609
NM_001286641	0.0	-	0.0	-
NM_173740	34.0	2.81481705088	32.0	6.97247683817
NM_177841	0.0	-	0.0	-
NM_001011684	0.0	-	0.0	-
NM_133254	0.0	-	0.0	-
NM_026747	0.0	-	0.0	-
NM_173749	0.0	-	0.0	-
NM_173748	194.0	16.8677140723	147.0	46.3728372404
NM_146369	0.0	-	0.0	-
NM_008069	0.0	-	0.0	-
NM_007724	0.0	-	0.0	-
NM_144898	38.0	7.17281615555	37.0	7.62771128072
NM_133816	39.0	3.65773847472	31.0	3.69643542657
NM_001039554	0.0	-	0.0	-
NM_008061	0.0	-	0.0	-
NM_008060	4833.0	418.945861094	4790.0	568.796291911
NM_172293	0.0	-	0.0	-
NM_008065	206.0	14.2325893221	175.0	44.1646068956
NM_008064	1529.0	147.912365841	1361.0	163.816433921
NM_008067	0.0	-	0.0	-
NM_008066	0.0	-	0.0	-
NM_001011834	0.0	-	0.0	-
NM_175749	97.0	5.54973286452	85.0	6.67148197125
NM_001243109	0.0	-	0.0	-
NM_178598	368.0	91.7294411239	338.0	194.059282699
NM_001033479	0.0	-	0.0	-
NM_178595	16.0	6.03695831388	16.0	8.96218364321
NM_178594	0.0	-	0.0	-
NM_178597	37.0	3.44019043187	26.0	5.63307061537
NM_178596	0.0	-	0.0	-
NM_146368	0.0	-	0.0	-
NM_001014836	0.0	-	0.0	-
NM_178593	0.0	-	0.0	-
NM_178592	509.0	90.1502942402	488.0	100.243386814
NM_021360	1.0	0.082848468924	0.0	-
NM_001102602	0.0	-	0.0	-
NM_001167149	0.0	-	0.0	-
NM_139117	216.0	39.961616379	173.0	54.876354093
NM_001102607	0.0	-	0.0	-
NM_001011531	0.0	-	0.0	-
NM_001011530	0.0	-	0.0	-
NM_001011533	0.0	-	0.0	-
NM_001011532	0.0	-	0.0	-
NM_001167146	0.0	-	0.0	-
NM_001167147	0.0	-	0.0	-
NM_001011536	0.0	-	0.0	-
NM_153156	0.0	-	0.0	-
NM_153154	0.0	-	0.0	-
NM_153155	0.0	-	0.0	-
NM_001001738	32.0	2.92710724407	25.0	5.16312850399
NM_153153	68.0	3.15529465214	68.0	3.59663864539
NM_153150	373.0	76.5747957701	337.0	124.028937699
NM_153151	0.0	-	0.0	-
NM_025622	0.0	-	0.0	-
NM_001100465	0.0	-	0.0	-
NM_025620	0.0	-	0.0	-
NM_025621	0.0	-	0.0	-
NM_025626	21.0	2.29801861801	9.0	7.82918031332
NM_026532	4.0	0.70123955987	0.0	-
NM_025624	96.0	45.0551194053	84.0	67.9264094789
NM_153159	23.0	2.82464544637	18.0	3.4621500883
NM_019739	291.0	18.0556240511	209.0	36.7519868103
NM_001081281	0.0	-	0.0	-
NM_001166364	17.0	1.91693187377	12.0	6.95927138962
NM_001033471	0.0	-	0.0	-
NM_001348727	0.0	-	0.0	-
NM_010398	209.0	54.6675339114	196.0	62.8667141732
NM_027009	77.0	21.8314921	74.0	23.8018777779
NM_001256042	18.0	3.5656761404	16.0	3.72666865489
NM_027164	103.0	16.8399834741	101.0	22.1328736084
NM_133664	0.0	-	0.0	-
NM_001310430	10.0	0.502016808199	9.0	1.95359508763
NM_027163	0.0	-	0.0	-
NM_001166552	1.0	0.0688004661047	0.0	-
NM_001293650	2608.0	430.687487686	2391.0	519.005094948
NM_023662	98.0	4.02809038433	94.0	5.3276554419
NM_001081656	172.0	9.5751836799	123.0	25.8205507957
NM_001081651	0.0	-	0.0	-
NM_023665	163.0	39.6826015598	100.0	38.4040059962
NM_001081653	0.0	-	0.0	-
NM_001081652	0.0	-	0.0	-
NM_023668	38.0	5.53504840756	24.0	7.96494644592
NM_001081658	0.0	-	0.0	-
NM_001281978	13.0	0.759032396478	6.0	0.934827500098
NM_001281979	0.0	-	0.0	-
NM_021350	0.0	-	0.0	-
NM_001045524	0.0	-	0.0	-
NM_001347315	62.0	15.7856643716	60.0	19.0322615351
NM_011779	118.0	11.8303562825	92.0	22.2403662515
NM_011778	593.0	110.780353978	566.0	134.005434036
NM_011776	0.0	-	0.0	-
NM_011775	0.0	-	0.0	-
NM_011774	70.0	4.39873684149	33.0	8.79193334489
NM_011773	0.0	-	0.0	-
NM_011772	0.0	-	0.0	-
NM_011771	0.0	-	0.0	-
NM_011770	1.0	0.0365655380306	1.0	0.217889901193
NM_001039566	0.0	-	0.0	-
NM_001039560	0.0	-	0.0	-
NM_001039562	47.0	17.9101160265	37.0	26.553969896
NM_033524	42.0	2.29037917034	11.0	2.83844439824
NM_173741	35.0	3.89058976525	24.0	3.48403472856
NM_007469	1115.0	693.320552656	953.0	1229.56250524
NM_021351	0.0	-	0.0	-
NM_015747	97.0	10.1165430146	72.0	12.1226017755
NM_001145859	11.0	1.24321629647	11.0	2.05049960587
NM_177140	26.0	7.43284836385	21.0	14.7035825396
NM_001033305	1552.0	811.288414622	1486.0	1322.74709459
NM_009575	0.0	-	0.0	-
NM_019832	35.0	7.93219584376	33.0	10.3251315304
NM_019830	120.0	30.328739585	116.0	35.8065737627
NM_001271857	0.0	-	0.0	-
NM_145828	212.0	21.3290286106	187.0	24.7954178668
NM_001040611	126.0	6.51139748831	60.0	18.2750097499
NM_146525	0.0	-	0.0	-
NM_146524	0.0	-	0.0	-
NM_146527	0.0	-	0.0	-
NM_146526	0.0	-	0.0	-
NM_183311	0.0	-	0.0	-
NM_146520	0.0	-	0.0	-
NM_001104525	0.0	-	0.0	-
NM_146522	0.0	-	0.0	-
NM_172469	0.0	-	0.0	-
NM_175428	27.0	1.54708353497	19.0	1.9924489321
NM_146528	0.0	-	0.0	-
NM_001025435	0.0	-	0.0	-
NM_001195284	1.0	0.0461341815704	0.0	-
NM_207281	0.0	-	0.0	-
NM_018758	157.0	25.6687126741	119.0	23.8890373663
NM_018759	66.0	8.52491174724	52.0	10.2772028439
NM_170591	62.0	8.9214719694	52.0	10.154855191
NM_170593	1.0	0.0519661990928	1.0	0.0853105333794
NM_170592	65.0	18.3988953953	42.0	21.5302458616
NM_018753	799.0	99.1865452595	690.0	320.774513242
NM_018750	1.0	0.101170024607	1.0	0.277362265528
NM_018751	0.0	-	0.0	-
NM_170599	0.0	-	0.0	-
NM_018757	7.0	2.35257320634	4.0	2.41743111429
NM_018754	0.0	-	0.0	-
NM_018755	105.0	17.9686105552	90.0	21.9416518335
NM_009610	0.0	-	0.0	-
NM_011348	3.0	0.150626993348	3.0	0.443922595085
NM_011349	75.0	7.6145873958	72.0	10.9504826634
NM_033269	0.0	-	0.0	-
NM_011347	0.0	-	0.0	-
